province_code,district_code,subdistrict_code,province_name,district_name,subdistrict_name
14,02,0100,พระนครศรีอยุธยา,ท่าเรือ,ท่าเรือ
14,02,0200,พระนครศรีอยุธยา,ท่าเรือ,จำปา
14,02,0300,พระนครศรีอยุธยา,ท่าเรือ,ท่าหลวง
14,02,0400,พระนครศรีอยุธยา,ท่าเรือ,บ้านร่อม
14,02,0500,พระนครศรีอยุธยา,ท่าเรือ,ศาลาลอย
14,02,0600,พระนครศรีอยุธยา,ท่าเรือ,วังแดง
14,02,0700,พระนครศรีอยุธยา,ท่าเรือ,โพธิ์เอน
14,02,0800,พระนครศรีอยุธยา,ท่าเรือ,ปากท่า
14,02,0900,พระนครศรีอยุธยา,ท่าเรือ,หนองขนาก
14,02,1000,พระนครศรีอยุธยา,ท่าเรือ,ท่าเจ้าสนุก
14,03,0100,พระนครศรีอยุธยา,นครหลวง,นครหลวง
14,03,0200,พระนครศรีอยุธยา,นครหลวง,ท่าช้าง
14,03,0300,พระนครศรีอยุธยา,นครหลวง,บ่อโพง
14,03,0400,พระนครศรีอยุธยา,นครหลวง,บ้านชุ้ง
14,03,0500,พระนครศรีอยุธยา,นครหลวง,ปากจั่น
14,03,0600,พระนครศรีอยุธยา,นครหลวง,บางระกำ
14,03,0700,พระนครศรีอยุธยา,นครหลวง,บางพระครู
14,03,0800,พระนครศรีอยุธยา,นครหลวง,แม่ลา
14,03,0900,พระนครศรีอยุธยา,นครหลวง,หนองปลิง
14,03,1000,พระนครศรีอยุธยา,นครหลวง,คลองสะแก
14,03,1100,พระนครศรีอยุธยา,นครหลวง,สามไถ
14,03,1200,พระนครศรีอยุธยา,นครหลวง,พระนอน
14,04,0100,พระนครศรีอยุธยา,บางไทร,บางไทร
14,04,0200,พระนครศรีอยุธยา,บางไทร,บางพลี
14,04,0300,พระนครศรีอยุธยา,บางไทร,สนามชัย
14,04,0400,พระนครศรีอยุธยา,บางไทร,บ้านแป้ง
14,04,0500,พระนครศรีอยุธยา,บางไทร,หน้าไม้
14,04,0600,พระนครศรีอยุธยา,บางไทร,บางยี่โท
14,04,0700,พระนครศรีอยุธยา,บางไทร,แคออก
14,04,0800,พระนครศรีอยุธยา,บางไทร,แคตก
14,04,0900,พระนครศรีอยุธยา,บางไทร,ช่างเหล็ก
14,04,1000,พระนครศรีอยุธยา,บางไทร,กระแชง
14,04,1100,พระนครศรีอยุธยา,บางไทร,บ้านกลึง
14,04,1200,พระนครศรีอยุธยา,บางไทร,ช้างน้อย
14,04,1300,พระนครศรีอยุธยา,บางไทร,ห่อหมก
14,04,1400,พระนครศรีอยุธยา,บางไทร,ไผ่พระ
14,04,1500,พระนครศรีอยุธยา,บางไทร,กกแก้วบูรพา
14,04,1600,พระนครศรีอยุธยา,บางไทร,ไม้ตรา
14,04,1700,พระนครศรีอยุธยา,บางไทร,บ้านม้า
14,04,1800,พระนครศรีอยุธยา,บางไทร,บ้านเกาะ
14,04,1900,พระนครศรีอยุธยา,บางไทร,ราชคราม
14,04,2000,พระนครศรีอยุธยา,บางไทร,ช้างใหญ่
14,04,2100,พระนครศรีอยุธยา,บางไทร,โพแตง
14,04,2200,พระนครศรีอยุธยา,บางไทร,เชียงรากน้อย
14,04,2300,พระนครศรีอยุธยา,บางไทร,โคกช้าง
14,05,0100,พระนครศรีอยุธยา,บางบาล,บางบาล
14,05,0200,พระนครศรีอยุธยา,บางบาล,วัดยม
14,05,0300,พระนครศรีอยุธยา,บางบาล,ไทรน้อย
14,05,0400,พระนครศรีอยุธยา,บางบาล,สะพานไทย
14,05,0500,พระนครศรีอยุธยา,บางบาล,มหาพราหมณ์
14,05,0600,พระนครศรีอยุธยา,บางบาล,กบเจา
14,05,0700,พระนครศรีอยุธยา,บางบาล,บ้านคลัง
14,05,0800,พระนครศรีอยุธยา,บางบาล,พระขาว
14,05,0900,พระนครศรีอยุธยา,บางบาล,น้ำเต้า
14,05,1000,พระนครศรีอยุธยา,บางบาล,ทางช้าง
14,05,1100,พระนครศรีอยุธยา,บางบาล,วัดตะกู
14,05,1200,พระนครศรีอยุธยา,บางบาล,บางหลวง
14,05,1300,พระนครศรีอยุธยา,บางบาล,บางหลวงโดด
14,05,1400,พระนครศรีอยุธยา,บางบาล,บางหัก
14,05,1500,พระนครศรีอยุธยา,บางบาล,บางชะนี
14,05,1600,พระนครศรีอยุธยา,บางบาล,บ้านกุ่ม
14,06,0100,พระนครศรีอยุธยา,บางปะอิน,บ้านเลน
14,06,0200,พระนครศรีอยุธยา,บางปะอิน,เชียงรากน้อย
14,06,0300,พระนครศรีอยุธยา,บางปะอิน,บ้านโพ
14,06,0400,พระนครศรีอยุธยา,บางปะอิน,บ้านกรด
14,06,0500,พระนครศรีอยุธยา,บางปะอิน,บางกระสั้น
14,06,0600,พระนครศรีอยุธยา,บางปะอิน,คลองจิก
14,06,0700,พระนครศรีอยุธยา,บางปะอิน,บ้านหว้า
14,06,0800,พระนครศรีอยุธยา,บางปะอิน,วัดยม
